colla,nombre/comun-inicia-con-c
colmado,bodega/abarrote/lleno/completo/puesto/abarroteria
colmillar,adjetivo-inicia-con-c
colmo,colofon/coronamiento/ruina/consumacion/culminacion
colocado,colgado/intoxicado/rico/drogado/acaudalado/toxicomano
coloidal,adjetivo-inicia-con-c
coloide,adjetivo-inicia-con-c
colombina,adjetivo-inicia-con-c
colonial,de-la-epoca-de-la-colonia
coloquial,adjetivo-inicia-con-c
colorado,arrebol/carmesi/encarnado/rojo/granate/cinabrio/bermellon
colorante,sustancia-que-cambia-a-otra-de-color
colorida,con-muchos-colores
colorista,adjetivo-inicia-con-c
colosal,grandioso
colosense,adjetivo-inicia-con-c
columnista,nombre/comun-inicia-con-c
comanche,adjetivo-inicia-con-c
comandante,militar-con-puesto-de-mando
comarcal,adjetivo-inicia-con-c
comba,adjetivo-inicia-con-c
combatiente,guerrero
combativo,campeador/belicoso/beligerante/combatiente/aguerrido
combi,vehiculo-clasico-volkswagen
combinable,que-se-puede-combinar
combinacional,adjetivo-inicia-con-c
combinada,nombre/compuesto-inicia-con-c
comburente,adjetivo-inicia-con-c
combustible,capaz-de-arder-con-facilidad
comedida,adjetivo-inicia-con-c
comedido,educado/prudente/bienhablado/cortes
comedor,aparador/bufe/mostrador/restaurante/bar
comelon,adjetivo-inicia-con-c
comelona,adjetivo-inicia-con-c
comemierda,nombre/comun-inicia-con-c
comendatoria,adjetivo-inicia-con-c
comensal,persona-que-come-con-otros
comentarista,nombre/comun-inicia-con-c
comerciable,adjetivo-inicia-con-c
comercial,anuncio
comerciante,nombre/comun-inicia-con-c
comestible,que-se-puede-comer
comible,adjetivo-inicia-con-c
comicial,adjetivo-inicia-con-c
comico,ganso/chunguero/jugueton/artista/bufonesco/bullicioso
comida,comestibles/racion/trozo/provision/alimento/olla/pedazo
comilon,voraz/tripero/zampabollos/zampatortas/tragaldabas
comilona,convite/simposia/agape/banco/banquillo/banquete/festin
cominero,puntilloso/estricto/chinche/severo/riguroso/quisquilloso
comisionado,apoderado/agente/delegado/emisario/dador/portador
comisionista,nombre/comun-inicia-con-c
comitente,adjetivo-inicia-con-c
comoda,guardarropa/aparador/bargueno/ropero/arcon/mueble
comodante,nombre/comun-inicia-con-c
comodin,intercambiable
comodina,adjetivo-inicia-con-c
comodo,funcional/receptivo/confortable/sencillo/pragmatico
comorense,adjetivo-inicia-con-c
compacto,video/apretujado/disco/grabacion/solido/lleno/grueso
compadre,camarada/compinche/adlatere/concomitante/viejo/companero
comparable,adjetivo-inicia-con-c
comparada,adjetivo-inicia-con-c
compareciente,nombre/comun-inicia-con-c
comparsa,nombre/comun-inicia-con-c
compartible,adjetivo-inicia-con-c
compartido,nombre/compuesto-inicia-con-c
compasiva,piadosa/caritativa
compasivo,misericordioso/benevolente/complaciente/desprendido
compatible,acorde/conciliable/armonizable
compatriota,nombre/comun-inicia-con-c
compendista,nombre/comun-inicia-con-c
compensable,adjetivo-inicia-con-c
compensador,controlador/regulador
competente,adjetivo-inicia-con-c
competidor,rival/antagonista/emulo/contrincante/oponente/emulador
compinche,nombre/comun-inicia-con-c
complaciente,adjetivo-inicia-con-c
compleja,adjetivo-inicia-con-c
complejo,enrevesado/confuso/enredado/complicado/dificil/engorroso
complementario,secundario/accidental/auxiliar/utensilio/prescindible
completa,adjetivo-inicia-con-c
completo,ilimitado/incondicional/rotundo/intensivo/lleno/radical
complexa,adjetivo-inicia-con-c
complicado,equivoco/dificultoso/intrincado/espinoso/azaroso/bizantino
complice,nombre/comun-inicia-con-c
complutense,adjetivo-inicia-con-c
componente,adjetivo-inicia-con-c
componible,adjetivo-inicia-con-c
comprensible,adjetivo-inicia-con-c
compresible,adjetivo-inicia-con-c
comprimido,compacto/pildora/apretujado/pastilla/denso/apelmazado
comprobante,adjetivo-inicia-con-c
comprometido,delicado/fastidioso/engorroso/dificil/arriscado/azaroso
compuesta,adjetivo-inicia-con-c
compuesto,adecentado/engalanado/mezclado/preparado/higienico
computacional,adjetivo-inicia-con-c
computador,computadora
comulgante,adjetivo-inicia-con-c
comun,adjetivo-inicia-con-c
comunal,adjetivo-inicia-con-c
comunicable,adjetivo-inicia-con-c
comunicacional,adjetivo-inicia-con-c
comunicado,novedad/informe/notificacion/comision/embajada/legacion
comunicante,adjetivo-inicia-con-c
comunicativo,extrovertido/expansivo/sociable/extravertido/afable
comunista,adjetivo-inicia-con-c
cona,adjetivo-inicia-con-c
concatenante,adjetivo-inicia-con-c
concavo,lenticular/combado/convexo/circular/discoidal
concebible,adjetivo-inicia-con-c
concejil,adjetivo-inicia-con-c
concepcionista,adjetivo-inicia-con-c
conceptista,adjetivo-inicia-con-c
conceptual,adjetivo-inicia-con-c
conceptualista,adjetivo-inicia-con-c
conceptualizante,adjetivo-inicia-con-c
concerniente,adjetivo-inicia-con-c
concertada,nombre/compuesto-inicia-con-c
concertante,adjetivo-inicia-con-c
concertista,nombre/comun-inicia-con-c
concesible,adjetivo-inicia-con-c
concha,adjetivo-inicia-con-c
concho,adjetivo-inicia-con-c
concienzudo,esmerado/preciso/escrupuloso/pulcro/cuidadoso/celoso
conciliable,adjetivo-inicia-con-c
conciliador,complaciente/desprendido/afable/generoso/humano/amable
concipiente,adjetivo-inicia-con-c
conciso,escueto/momentaneo/efimero/seco/cortante/pasajero
conclusa,adjetivo-inicia-con-c
concluyente,adjetivo-inicia-con-c
concoide,adjetivo-inicia-con-c
concomitante,adjetivo-inicia-con-c
concordante,adjetivo-inicia-con-c
concorde,adjetivo-inicia-con-c
concreto,publico/notorio/obvio/claro/patente/evidente/ostensible
concuerda,nombre/compuesto-inicia-con-c
concupiscente,adjetivo-inicia-con-c
concupiscible,adjetivo-inicia-con-c
concurrente,nombre/comun-inicia-con-c
concursante,nombre/comun-inicia-con-c
condal,adjetivo-inicia-con-c
condenado,endiablado/malvado/empecatado/perverso/dichoso/execrable
condensador,pila/deposito/acumulador/bateria
condescendiente,adjetivo-inicia-con-c
condicionada,adjetivo-inicia-con-c
condicionado,definido/limitado/restringido/prohibido/acotado/constrenido
condicional,adjetivo-inicia-con-c
condicionante,adjetivo-inicia-con-c
conducente,adjetivo-inicia-con-c
conductible,adjetivo-inicia-con-c
conducticio,adjetivo-inicia-con-c
conductor,piloto/explorador/chofer/lazarillo/cicerone/automovilista
conejera,techo/cavidad/refugio/hueco/vivar/morada/vivienda
conejillo,nombre/compuesto-inicia-con-c
conexa,adjetivo-inicia-con-c
conexo,fusionado/proximo/combinado/inmediato/mezclado/adyacente
confederado,coligado/amigo/unido/socio/asociado/aliado/partidario
conferenciante,nombre/comun-inicia-con-c
confesa,adjetivo-inicia-con-c
confesable,adjetivo-inicia-con-c
confesante,nombre/comun-inicia-con-c
confesional,nombre/comun-inicia-con-c
confesionista,adjetivo-inicia-con-c
confiada,adjetivo-inicia-con-c
confidencial,adjetivo-inicia-con-c
confidente,adjetivo-inicia-con-c
confin,adjetivo-inicia-con-c
confinante,adjetivo-inicia-con-c
conformado,nombre/compuesto-inicia-con-c
conforme,adjetivo-inicia-con-c
conformista,adjetivo-inicia-con-c
confortable,adjetivo-inicia-con-c
confortante,adjetivo-inicia-con-c
confucionista,adjetivo-inicia-con-c
confundible,adjetivo-inicia-con-c
confusionista,nombre/comun-inicia-con-c
confuso,equivoco/gangoso/barroco/intrincado/azaroso/embarullado
congelado,glacial/gelido/aterido/inerte/inmovil/tieso/fresco
congelador,frigorifico/fresquera/nevera/refrigerador
congenere,adjetivo-inicia-con-c
congenito,ingenito/nato/connatural/innato
conglomerante,adjetivo-inicia-con-c
congresista,nombre/comun-inicia-con-c
congrua,adjetivo-inicia-con-c
congruente,adjetivo-inicia-con-c
congruo,muy/asaz/suficiente/sobrado/conveniente/bastante/proporciona
coniforme,adjetivo-inicia-con-c
conimbricense,adjetivo-inicia-con-c
conirrostro,adjetivo-inicia-con-c
conjetural,adjetivo-inicia-con-c
conmensurable,adjetivo-inicia-con-c
conmutable,adjetivo-inicia-con-c
connivente,adjetivo-inicia-con-c
cono,adjetivo-inicia-con-c
conocedor,sabio/ilustrado/culto/empollado/impuesto/documentado
conocible,adjetivo-inicia-con-c
conocida,adjetivo-inicia-con-c
conocido,notorio/reconocido/divulgado/frecuente/gastado/distinguido
conoidal,adjetivo-inicia-con-c
conquense,adjetivo-inicia-con-c
conquiforme,adjetivo-inicia-con-c
conquistable,adjetivo-inicia-con-c
conquistador,galan/donjuan/ligon/tenorio/libertino/casanova/galanteador
consaburense,adjetivo-inicia-con-c
consciente,adjetivo-inicia-con-c
consecuente,adjetivo-inicia-con-c
consecutivo,consecuente/sucesivo/seguido
conserje,nombre/comun-inicia-con-c
conservador,ultramontano/carca/reaccionario/retrogrado
conservante,adjetivo-inicia-con-c
considerada,adjetivo-inicia-con-c
considerado,valido/reputado/recibido/apreciado/estimado/respetado
consignativo,nombre/compuesto-inicia-con-c
consiguiente,adjetivo-inicia-con-c
consistente,adjetivo-inicia-con-c
consistorial,adjetivo-inicia-con-c
consolable,adjetivo-inicia-con-c
consolidada,nombre/compuesto-inicia-con-c
consonante,adjetivo-inicia-con-c
consorte,nombre/comun-inicia-con-c
conspicuo,grande/excelso/sobresaliente/inclito
constanciense,adjetivo-inicia-con-c
constante,adjetivo-inicia-con-c
constitucional,adjetivo-inicia-con-c
constituyente,adjetivo-inicia-con-c
constringente,adjetivo-inicia-con-c
constructiva,adjetivo-inicia-con-c
constructor,edificante/edificador
consul,nombre/comun-inicia-con-c
consular,adjetivo-inicia-con-c
consultante,adjetivo-inicia-con-c
consultor,asesor/consejero
consumado,perfecto/valentisimo
consumido,delgado/chupado/escurrido/rematado/completo/viejo
consumista,adjetivo-inicia-con-c
contable,nombre/comun-inicia-con-c
contador,marcador/numerador/registrador/tablero/senalador/tabla
contaminante,adjetivo-inicia-con-c
contante,adjetivo-inicia-con-c
contemplativo,piadoso/ascetico/religioso/mistico/espiritual
contemporaneo,presente/flagrante/coetaneo/actual
contemporizador,transigente/eclecticismo/tolerante/moderado
contencioso,sumarial/legal/procesal/juridico/judicial/legislativo
contenedor,vagon/cajon/bandeja/batea/dornajo/artesa/azafate
contenido,espacio/cabida/aforo/superficie/espaciosidad/capacidad
contenta,adjetivo-inicia-con-c
contentadiza,adjetivo-inicia-con-c
contentar,nombre/compuesto-inicia-con-c
contento,radiante/alegria/encantado/agrado/alegre/feliz/grado
contestable,adjetivo-inicia-con-c
contextual,adjetivo-inicia-con-c
contiguo,fusionado/lindero/yuxtapuesto/adherido/aproximado
continental,adjetivo-inicia-con-c
continente,adjetivo-inicia-con-c
continua,adjetivo-inicia-con-c
continuado,nombre/compuesto-inicia-con-c
continuo,fijo/frecuente/volandero/constante/casual/escalonado
contorsionista,nombre/comun-inicia-con-c
contraalmirante,nombre/comun-inicia-con-c
contrabajista,nombre/comun-inicia-con-c
contrabajo,nombre/comun-inicia-con-c
contrabandista,nombre/comun-inicia-con-c
contractil,adjetivo-inicia-con-c
contractual,adjetivo-inicia-con-c
contraelectromotriz,adjetivo-inicia-con-c
contrahecho,amorfo/disforme/informe/desfigurado/irregular/cheposo
contralmirante,nombre/comun-inicia-con-c
contralto,nombre/comun-inicia-con-c
contramano,nombre/compuesto-inicia-con-c
contranatural,adjetivo-inicia-con-c
contrapelo,nombre/compuesto-inicia-con-c
contraproducente,adjetivo-inicia-con-c
contrapuntante,nombre/comun-inicia-con-c
contrapuntista,nombre/comun-inicia-con-c
contrario,hostil/antagonista/antagonico/contrincante/oponente
contrarreloj,adjetivo-inicia-con-c
contrarrelojista,nombre/comun-inicia-con-c
contrastable,adjetivo-inicia-con-c
contrastante,adjetivo-inicia-con-c
contratista,nombre/comun-inicia-con-c
contrayente,adjetivo-inicia-con-c
contribuyente,nombre/comun-inicia-con-c
contrincante,nombre/comun-inicia-con-c
contrita,adjetivo-inicia-con-c
contrito,melancolico/deprimido/compungido/alicaido/cabizbajo
controlable,adjetivo-inicia-con-c
controversista,nombre/comun-inicia-con-c
controvertible,adjetivo-inicia-con-c
contumaz,adjetivo-inicia-con-c
contuso,adjetivo-inicia-con-c
convaleciente,adjetivo-inicia-con-c
convencional,adjetivo-inicia-con-c
convenible,adjetivo-inicia-con-c
conveniente,adjetivo-inicia-con-c
conventual,adjetivo-inicia-con-c
convergente,adjetivo-inicia-con-c
conversable,adjetivo-inicia-con-c
conversacional,adjetivo-inicia-con-c
convertible,adjetivo-inicia-con-c
convexa,adjetivo-inicia-con-c
convexo,lenticular/concavo/combado/circular/discoidal
convincente,adjetivo-inicia-con-c
conviviente,nombre/comun-inicia-con-c
convocante,adjetivo-inicia-con-c
convocatoria,citacion/emplazamiento/llamada/llamamiento
convulsionante,adjetivo-inicia-con-c
conyugal,adjetivo-inicia-con-c
conyuge,nombre/comun-inicia-con-c
cooperante,nombre/compuesto-inicia-con-c
cooperativa,economato
cooperativista,adjetivo-inicia-con-c
cooperativo,corporativo/gremial/sindical/agrupado
coordinador,reformador/catalogador/ordenador/organizador/orientador
coordinante,nombre/compuesto-inicia-con-c
coparticipe,nombre/comun-inicia-con-c
copero,adjetivo-inicia-con-c
copiloto,nombre/comun-inicia-con-c
copioso,opiparo/incontable/granel/feraz/generoso/rebosante
copista,nombre/comun-inicia-con-c
coplista,nombre/comun-inicia-con-c
coqueto,elegante/dandi/lechuguino/gomoso/petimetre/presumido
coral,nombre/compuesto-inicia-con-c
corcovado,cheposo/gibado/chepudo/jorobado/jiboso/giboso/deforme
corda,nombre/compuesto-inicia-con-c
cordelejo,nombre/compuesto-inicia-con-c
cordial,adjetivo-inicia-con-c
cordiforme,adjetivo-inicia-con-c
cordubense,adjetivo-inicia-con-c
corista,nombre/comun-inicia-con-c
coriza,nombre/comun-inicia-con-c
corneta,adjetivo-inicia-con-c
corneto,adjetivo-inicia-con-c
cornista,nombre/comun-inicia-con-c
corno,nombre/comun-inicia-con-c
cornudo,cabron/consentido
cornuto,nombre/compuesto-inicia-con-c
coro,nombre/compuesto-inicia-con-c
coroliflora,adjetivo-inicia-con-c
coronada,nombre/compuesto-inicia-con-c
coronal,adjetivo-inicia-con-c
coronel,nombre/comun-inicia-con-c
coronela,adjetivo-inicia-con-c
corporal,adjetivo-inicia-con-c
corporativo,sindical/gremial/cooperativo/agrupado
corporea,adjetivo-inicia-con-c
corpulento,robusto/craso/regordete/rollizo/mamotreto/musculoso
corpuscular,adjetivo-inicia-con-c
correccional,adjetivo-inicia-con-c
correccionalista,adjetivo-inicia-con-c
correcta,adjetivo-inicia-con-c
correctivo,pena/punicion/puro/sancion/penalidad/condena/paquete
correcto,preciso/debido/exacto/discreto/disciplinado/amable
corredor,galeria/pasillo/pasadizo/tunel/bolsista/accionista
corregible,adjetivo-inicia-con-c
correntosa,adjetivo-inicia-con-c
correntoso,adjetivo-inicia-con-c
correspondiente,adjetivo-inicia-con-c
corresponsable,adjetivo-inicia-con-c
corresponsal,nombre/comun-inicia-con-c
correveidile,nombre/comun-inicia-con-c
corrida,lidia/encierro/novillada/tienta/becerrada/capea
corrido,experimentado/experto/diestro/fogueado/avezado/curtido
corriente,adjetivo-inicia-con-c
corroncha,adjetivo-inicia-con-c
corroncho,adjetivo-inicia-con-c
corrosible,adjetivo-inicia-con-c
corrosiva,adjetivo-inicia-con-c
corrupia,nombre/compuesto-inicia-con-c
corrupta,adjetivo-inicia-con-c
corruptible,adjetivo-inicia-con-c
corsario,filibustero/corso/pirata/bucanero
corso,filibustero/corsario/pirata/bucanero
corta,limitada/pequena/escasa/estrecha/reducida
cortada,adjetivo-inicia-con-c
cortado,avergonzado/intimidado/acurrucado/encogido/en-cuclillas
cortante,adjetivo-inicia-con-c
cortejador,galan/donjuan/seductor/galanteador/enamorador/conquistador
cortesana,mujer/madama/duena/giro/dama/prostituta/senora/trola
cortesano,palaciego/aulico
cortical,adjetivo-inicia-con-c
corto,escueto/ganso/momentaneo/flaco/efimero/seco/conciso
cortoplacista,nombre/comun-inicia-con-c
corva,jarrete/pantorrilla/corvejon/pierna
corveta,adjetivo-inicia-con-c
corvillo,nombre/compuesto-inicia-con-c
corvo,aguileno/ganchudo/combado/alabeado/abovedado/curvado
cosmico,sideral/uranio/galactico/esteral/astral/espacial/astronomico
cosmopolita,adjetivo-inicia-con-c
costal,adjetivo-inicia-con-c
costarricense,adjetivo-inicia-con-c
costero,litoral/ribereno
costoso,caro/oneroso/valioso/gravoso
costumbrista,nombre/comun-inicia-con-c
cota,adjetivo-inicia-con-c
cotidiano,periodico/diario/corriente/ordinario/frecuente/habitual
cotilla,nombre/comun-inicia-con-c
coto,adjetivo-inicia-con-c
cotorra,adjetivo-inicia-con-c
cotorro,adjetivo-inicia-con-c
covalente,adjetivo-inicia-con-c
coxal,adjetivo-inicia-con-c
coyotera,adjetivo-inicia-con-c
coyotero,adjetivo-inicia-con-c
coyuntural,adjetivo-inicia-con-c
craneal,adjetivo-inicia-con-c
craso,gordo/obeso/corpulento/recio/rollizo/abultado/gordinflon
crateriforme,adjetivo-inicia-con-c
creable,adjetivo-inicia-con-c
creacionista,nombre/comun-inicia-con-c
creador,hacedor/Jehova/artista/artifice/autor/Altisimo/generador
creativa,adjetivo-inicia-con-c
crecida,desbordamiento/riada/avenida/arroyada
crecido,robusto/grande/grandullon/desarrollado
creciente,adjetivo-inicia-con-c
credencial,adjetivo-inicia-con-c
crediticio,especulable/bancario/cotizable/financiero/bursatil
credula,adjetivo-inicia-con-c
creible,adjetivo-inicia-con-c
creido,valido/reputado/recibido/encopetado/vanidoso/apreciado
crema,adjetivo-inicia-con-c
crepitante,adjetivo-inicia-con-c
crepuscular,adjetivo-inicia-con-c
cretense,adjetivo-inicia-con-c
creyente,adjetivo-inicia-con-c
criada,domestica/famula/senora-de-la-limpieza/chica/servidora
criadero,cantera/veta/yacimiento/piscifactoria/mina/deposito
criado,cuidador/palafrenero/lacayo/asistente/valet/sirviente
criador,granjero/cortijero/ganadero/estanciero/ranchero
criminal,adjetivo-inicia-con-c
criollo,sudamericano/sudaca/americano/latinoamericano/amerindio
criptografico,enigmatico/oculto/cifrado/secreto
cristalino,impoluto/diafano/transparente/claro/puro/limpido/traslucido
cristalizable,adjetivo-inicia-con-c
cristiana,adjetivo-inicia-con-c
critica,apreciacion/inconveniente/problema/consideracion/objecion
critico,sardonico/juez/vital/neuralgico/culminante/sarcastico
croata,adjetivo-inicia-con-c
crocante,adjetivo-inicia-con-c
cromatica,adjetivo-inicia-con-c
cronica,memorias/informe/documentacion/anales/anuario/gacetilla
cronista,nombre/comun-inicia-con-c
cronologista,nombre/comun-inicia-con-c
crucial,adjetivo-inicia-con-c
cruciforme,adjetivo-inicia-con-c
crudo,empedernido/duro/despiadado/implacable/insensible
cruel,adjetivo-inicia-con-c
cruenta,adjetivo-inicia-con-c
cruento,enconado/feroz/virulento/atroz/salvaje/sadico/implacable
crujiente,adjetivo-inicia-con-c
cruzada,lucha/conflicto/conflagracion/enfrentamiento/refriega
cuadra,establo/corral/boyeriza/boil/caballeriza/boyera
cuadragesimal,adjetivo-inicia-con-c
cuadrangular,adjetivo-inicia-con-c
cuadrante,adjetivo-inicia-con-c
cuadricular,adjetivo-inicia-con-c
cuadriforme,adjetivo-inicia-con-c
cuadriliteral,adjetivo-inicia-con-c
cuadrilongo,rectangular
cuadrimestre,adjetivo-inicia-con-c
cuadro,era/imagen/escena/estampa/suceso/marina/pintura/bancal
cuadrupedal,adjetivo-inicia-con-c
cuadrupedante,adjetivo-inicia-con-c
cuadrupedo,adjetivo-inicia-con-c
cuajada,caseina/lactosa/goma/caucho/leche/latex/crema/nata
cuajado,pastoso/apelmazado/grumoso/apelotonado
cual,adjetivo-inicia-con-c
cualesquier,adjetivo-inicia-con-c
cualesquiera,adjetivo-inicia-con-c
cualquier,adjetivo-inicia-con-c
cualquiera,adjetivo-inicia-con-c
cuantificable,adjetivo-inicia-con-c
cuantificadora,nombre/compuesto-inicia-con-c
cuantioso,elevado/incontable/innumerable/desorbitado/excesivo
cuarenta,adjetivo-inicia-con-c
cuaresmal,adjetivo-inicia-con-c
cuarto,camara/estancia/alcoba/cuchitril/habitacion/pieza
cuata,adjetivo-inicia-con-c
cuate,adjetivo-inicia-con-c
cuatrero,caballista/ratero/salteador/chorizo/perverso/mangante
cuatrienal,adjetivo-inicia-con-c
cuatrimestral,adjetivo-inicia-con-c
cuatrimestre,adjetivo-inicia-con-c
cuatrimotor,adjetivo-inicia-con-c
cuatro,adjetivo-inicia-con-c
cuatrocentista,adjetivo-inicia-con-c
cubeta,tonel/vasija/pipote/pellejo/redoma/garrafon/bombona
cubista,adjetivo-inicia-con-c
cubital,adjetivo-inicia-con-c
cuchareta,nombre/comun-inicia-con-c
cucharon,cucharilla/cuchara
cuche,nombre/compuesto-inicia-con-c
cuchillar,adjetivo-inicia-con-c
cuco,ladino/taimado/zamacuco/artero/macuco/picaro/astuto
cuentero,pretencioso/baladron/exagerador/vanidoso/alabancioso
cuentista,nombre/comun-inicia-con-c
cuerda,estrinque/lia/cabestro/secante/lazo/segmento/calabrote
cuerdo,reflexivo/sensato/grave/prudente/juicioso
cuestionable,adjetivo-inicia-con-c
cuidador,criado/palafrenero/celador/lacayo/portero/centinela
cuidadoso,esmerado/preciso/escrupuloso/carinoso/limpio/lamido
cuitada,adjetivo-inicia-con-c
culero,biquini/tanga/calzon/slip/panal/braga
culminante,adjetivo-inicia-con-c
culpable,adjetivo-inicia-con-c
culpada,adjetivo-inicia-con-c
culta,adjetivo-inicia-con-c
cultiparlista,adjetivo-inicia-con-c
cultivable,adjetivo-inicia-con-c
cultivado,sabio/ilustrado/culto/arado/sembrado/docto/letrado
cultivador,labriego/horticultor/floricultor/rustico/jardinero
culto,sabio/amor/docto/ofrenda/pasion/misa/ceremonia/devocion
cultual,adjetivo-inicia-con-c
cultural,adjetivo-inicia-con-c
cultureta,nombre/comun-inicia-con-c
cumplida,adjetivo-inicia-con-c
cumplido,dedicacion/parabien/cortes/completo/dedicatoria/felicitacion
cumplidor,obsecuente/exacto/docil/estricto/disciplinado/ajustado
cuna,adjetivo-inicia-con-c
cuneiforme,adjetivo-inicia-con-c
curable,adjetivo-inicia-con-c
cural,nombre/compuesto-inicia-con-c
curalotodo,nombre/comun-inicia-con-c
curda,turca/mona/mona/juma/pedal/llorona/cuelgue/sombrero
curial,adjetivo-inicia-con-c
curiosa,adjetivo-inicia-con-c
curioso,metijon/maniatico/entremetido/extrano/irregular/estrambotico
curricular,adjetivo-inicia-con-c
currutaco,mozalbete/elegante/coqueto/dandi/lechuguino/gomoso
cursado,experimentado/experto/habituado/ducho/acostumbrado
cursi,adjetivo-inicia-con-c
cursillista,nombre/comun-inicia-con-c
curtido,corrido/acartonado/enteco/experimentado/flaco/experto
curtiente,adjetivo-inicia-con-c
curva,curvatura/revuelta/recodo/meandro/sinuosidad/arco
curvado,curvo/ganchudo/combado/alabeado/abovedado/corvo/arqueado
curvilineo,curvo/serpenteante/sinuoso/ondulante
curvo,curvilineo/ganchudo/sinuoso/curvado/serpenteante/arqueado
cuta,adjetivo-inicia-con-c
cutanea,adjetivo-inicia-con-c
cutaneo,epidermico
cuticular,adjetivo-inicia-con-c
cuto,adjetivo-inicia-con-c
cutral,adjetivo-inicia-con-c
cutre,adjetivo-inicia-con-c
dable,adjetivo-inicia-con-d
dactilar,adjetivo-inicia-con-d
dadivoso,limosnero/desinteresado/liberal/largo/derrochador
dado,transmitido/donado/cubo/entregado/poliedro/hexaedro
dador,librador/portador/comisionado/donador
danado,ofendido/deterioro/golpeado/roto/contuso/maltratado
danino,desfavorable/maligno/diabolico/perverso/bicharrango
dantesco,pavoroso/aterrador/catastrofico/espeluznante/terrible
danzador,saltarin/danzante/danzarin/inquieto/bailarin/bailador
danzadora,chaconera/danzarina/bailarina/zarabandista/saltarina
danzarin,saltimbanqui/saltarin/danzante/comba/saltador/danzador
danzarina,danzadora/chaconera/bailarina/zarabandista/saltarina
data,nombre/compuesto-inicia-con-d
datilera,adjetivo-inicia-con-d
dativa,nombre/compuesto-inicia-con-d
deambulatorio,corredor/girola
debido,preciso/exacto/exigido/obligado/oportuno/requerido
debil,adjetivo-inicia-con-d
debilitante,adjetivo-inicia-con-d
debutante,adjetivo-inicia-con-d
decadentista,adjetivo-inicia-con-d
decasilaba,adjetivo-inicia-con-d
decente,adjetivo-inicia-con-d
decepcionante,adjetivo-inicia-con-d
decible,adjetivo-inicia-con-d
decidido,rotundo/brioso/resuelto/determinante/emprendedor/impetuoso
decima,fiebre/espinela/decimo/diezmo
decimal,adjetivo-inicia-con-d
decimo,espinela/decima/participacion/fiebre/diezmo/billete
decisivo,rotundo/juez/determinante/terminante/vital/neuralgico
declamador,conferenciante/disertante/lector/disertador/recitador
declamatorio,afectado/barroco/pomposo/enfatico/artificioso/recargado
declarable,adjetivo-inicia-con-d
declarado,publico/notorio/concreto/obvio/claro/patente/evidente
declarante,nombre/comun-inicia-con-d
declarativo,aseverativo/afirmativo/enunciativo
declinable,adjetivo-inicia-con-d
declinante,adjetivo-inicia-con-d
decorativo,vistoso/embellecedor/atractivo/estetico/ornamental
decoroso,honesto/pudico/recatado/precavido/reservado/modesto
decrepito,inclinado/decaido/menguado/desanimado/deprimido/enfermizo
decretorio,nombre/compuesto-inicia-con-d
decumbente,adjetivo-inicia-con-d
decusata,nombre/compuesto-inicia-con-d
dedicatoria,ofrecimiento/convite/dedicacion/elogio/cumplimiento
dedillo,nombre/compuesto-inicia-con-d
defectible,adjetivo-inicia-con-d
defectuoso,gangoso/ininteligible/irregular/confuso/raro/anomalo
defendible,adjetivo-inicia-con-d
defensor,apostol/salvador/favorecedor/liberador/cabeza/lider
definible,adjetivo-inicia-con-d
definitivo,ilimitado/verdadero/incondicional/rotundo/completo
deformable,adjetivo-inicia-con-d
deforme,adjetivo-inicia-con-d
degenerante,adjetivo-inicia-con-d
degollador,matarife/jifero/matachin/carnicero
degradada,nombre/compuesto-inicia-con-d
degradante,adjetivo-inicia-con-d
dehiscente,adjetivo-inicia-con-d
deicida,adjetivo-inicia-con-d
deiforme,adjetivo-inicia-con-d
dejado,abandonado/apatico/desinteresado/negligente/desganado
delantera,anticipacion/adelanto/superioridad/preeminencia/antelacion
delantero,primero/punta/anterior/exterior/frontal
delator,judas/falso/chivato/infiel/felon/soplon/desleal/acusica
deleble,adjetivo-inicia-con-d
delegado,negociador/gobernante/mensajero/mandatario/apoderado
deleznable,adjetivo-inicia-con-d
delgada,flaca
delgado,esqueletico/decaido/afilado/flaco/macilento/alicaido
deliberada,adjetivo-inicia-con-d
deliberante,adjetivo-inicia-con-d
delicada,adjetivo-inicia-con-d
delicado,decrepito/tenue/guapo/comprometido/indolente/exquisito
delicioso,encantador/cautivador/satisfactorio/apetecible/admirable
delicuescente,adjetivo-inicia-con-d
delincuente,adjetivo-inicia-con-d
delineante,nombre/comun-inicia-con-d
delirante,adjetivo-inicia-con-d
demanial,adjetivo-inicia-con-d
demencial,adjetivo-inicia-con-d
demente,maniatico/grillado/trastornado/alienado/vesanico/antojadizo
democrata,adjetivo-inicia-con-d
democratico,tolerante/democrata
demorosa,adjetivo-inicia-con-d
demoroso,adjetivo-inicia-con-d
demostrable,adjetivo-inicia-con-d
dendriforme,adjetivo-inicia-con-d
dendroide,adjetivo-inicia-con-d
denigrante,adjetivo-inicia-con-d
densa,adjetivo-inicia-con-d
denso,compacto/espeso/lleno/fundamental/comprimido/amazacotado
dentada,adjetivo-inicia-con-d
dental,adjetivo-inicia-con-d
dente,nombre/compuesto-inicia-con-d
dentellada,mordedura/mordisco/bocado/tarascada
denticular,adjetivo-inicia-con-d
dentista,nombre/comun-inicia-con-d
dentoalveolar,adjetivo-inicia-con-d
denunciante,nombre/comun-inicia-con-d
deodara,nombre/compuesto-inicia-con-d
